Txn Hash,Blockno,UnixTimestamp,DateTime (UTC),Action,Amount (Out),Token (Out),Amount (In),Token (In),Swapped Rate,Swapped Pair,DEX
0x4ef68677667ec9742ebc822476ea2d087e7d8598cbef2e046eb74a6f07677f7d,16315402,1672618091,2023-01-02 00:08:11,Sell,10350.71, LOOKS, 1.30351932180968, ETH,0.00012594,ETH per LOOKS,Uniswap V3
0x764c11a2a8ee38f79436abf588e25fb768e948b9099263cd536642bcb6eaa1d5,16315402,1672618091,2023-01-02 00:08:11,Buy,17.749007, USDT, 0.0147103050695613, ETH,1,206.56960655,USDT per ETH
0x764c11a2a8ee38f79436abf588e25fb768e948b9099263cd536642bcb6eaa1d5,16315402,1672618091,2023-01-02 00:08:11,Buy,0.0147103050695613, ETH, 690000000000, OLDCUM,0.00000000,ETH per OLDCUM,Uniswap V2
0xf0ad6713bcdd03a923366376d823838ea8b88c07da23eb551c588d095c78ae97,16315402,1672618091,2023-01-02 00:08:11,Buy,0.601473699187073, ETH, 91.2133107427702, LYXe,0.00659414,ETH per LYXe,Uniswap V3
0xea4c75df9eafd638b51cfaf71bfb1bbdbaf570d0fceefcd19b8b9cd2f55621fa,16315402,1672618091,2023-01-02 00:08:11,Buy,1.05740511878141, ETH, 125163922696.468, SHIK,0.00000000,ETH per SHIK,Uniswap V2
0xa2580c010aa585dcba9c6f6cd3bdd5fcf79e7bb434dcd90f545e034f0f887974,16315402,1672618091,2023-01-02 00:08:11,Buy,1, ETH, 117228581716.24, SHIK,0.00000000,ETH per SHIK,Uniswap V2
0xb0895b922f230447f9ad2ea38dafe57da247e4c9540a0627a99f35858133005d,16315402,1672618091,2023-01-02 00:08:11,Sell,125163922696.468, SHIK, 1.06098968032834, ETH,0.00000000,ETH per SHIK,Uniswap V2
0x50c14849ad64238e19b569840e961639948b2e283888046c0791730d951ee428,16315402,1672618091,2023-01-02 00:08:11,Sell,9276887760000, SC, 0.286550737262272, ETH,0.00000000,ETH per SC,Uniswap V2
0x26fb286043593d737a5276d7be1daba8d27a52bef41dc0513068bd9f09bb65fd,16315402,1672618091,2023-01-02 00:08:11,Sell,673200000, USDC, 0.0410164464085083, ETH,0.00000000,ETH per USDC,Uniswap V2
0x1e2b67486002ae5635dd30a5bca29dfc0de753db5b9e0280fc29a59f83b17ba1,16315402,1672618091,2023-01-02 00:08:11,Buy,0.0099, ETH, 455078065926.812, OLDCUM,0.00000000,ETH per OLDCUM,Uniswap V2
0xfbd792a4eec44b10f80faf4d7543e9581e56321a160b0f1564af3e5499eaac31,16315402,1672618091,2023-01-02 00:08:11,Swap,4231.17516593903, FXS, 18885.7320968947, FRAX,0.22404083,FXS per FRAX,Unknown
0x6fc7ee8cfd6991681678347a840ba7dcdba159e20db3967ae39c2a8e0735f316,16315402,1672618091,2023-01-02 00:08:11,Swap,1000, USDC, 1000.250778, USDT,0.99974928,USDC per USDT,Uniswap V3
0x9088ff339bd9e47c31490a0e0ef2a07a1760e539f8477c1a2acb2d0955e6d084,16315402,1672618091,2023-01-02 00:08:11,Buy,0.01, ETH, 49230.819526617, FC,0.00000020,ETH per FC,Uniswap V2
0xee54debd12b80c66b03f9e53b2f1dd04fb278b2bf4a3003342d09891fe5a7e14,16315402,1672618091,2023-01-02 00:08:11,Sell,3820.96720579, HEX, 0.0610826680768404, ETH,0.00001599,ETH per HEX,Uniswap V3
0x850c5ab0ecf78c22efb83893c7679d7e2deee041be6efda5336cd39fff51dcf3,16315402,1672618091,2023-01-02 00:08:11,Buy,140, USDC, 0.116633167284965, ETH,1,200.34466403,USDC per ETH
0x0fdfab00d3ec8bc64b6336286de0f4ced78ffa215e4026f7af0ff6ebaf09b1a3,16315402,1672618091,2023-01-02 00:08:11,Sell,24950.03650649, DC, 0.0268799273427398, ETH,0.00000108,ETH per DC,Uniswap V2
0x0fdfab00d3ec8bc64b6336286de0f4ced78ffa215e4026f7af0ff6ebaf09b1a3,16315402,1672618091,2023-01-02 00:08:11,Buy,0.0268799273427398, ETH, 368119893.406404, HC,0.00000000,ETH per HC,Uniswap V2
0x409263b690c41736596e7884913235f6c62d980ded1a55ee05cb342a5a133e49,16315402,1672618091,2023-01-02 00:08:11,Sell,4450.688245369, LDO, 3.96884164093983, ETH,0.00089174,ETH per LDO,Uniswap V3
0x9b03fca41b61f2033a9c0a0667a7c01afef5f75990a0016546602396d7ce6981,16315402,1672618091,2023-01-02 00:08:11,Sell,194975.9532, UMAD, 0.27567847650499, ETH,0.00000141,ETH per UMAD,Uniswap V2
0x7fa21215c92e12262be03b4a7ffe27cdb1cb8a2a5c68316f022282ca573df081,16315403,1672618103,2023-01-02 00:08:23,Buy,0.00784183543401455, ETH, 11322.1140254138, SLIME,0.00000069,ETH per SLIME,Uniswap V2
0x7fa21215c92e12262be03b4a7ffe27cdb1cb8a2a5c68316f022282ca573df081,16315403,1672618103,2023-01-02 00:08:23,Sell,11322.1140254138, SLIME, 0.0163143264016616, ETH,0.00000144,ETH per SLIME,Uniswap V3
0x738fcc9cd25e4258c7a66b429bf515058f105f97a902e476fe9302be67fef291,16315403,1672618103,2023-01-02 00:08:23,Sell,1015.30457110286, ASIC, 2990.301743, USDC,2.94522632,USDC per ASIC,Uniswap V3
0xfd52d3c885706618acb33b5c95c292dcca205ef266f63fdf9ac5f595af3d5d65,16315403,1672618103,2023-01-02 00:08:23,Buy,620.361327, USDC, 206.923674960945, ASIC,2.99802005,USDC per ASIC,Uniswap V3
0xfd52d3c885706618acb33b5c95c292dcca205ef266f63fdf9ac5f595af3d5d65,16315403,1672618103,2023-01-02 00:08:23,Swap,206.923674960945, ASIC, 334.026457140886, PLSB,0.61948289,ASIC per PLSB,Uniswap V3
0xfd52d3c885706618acb33b5c95c292dcca205ef266f63fdf9ac5f595af3d5d65,16315403,1672618103,2023-01-02 00:08:23,Swap,334.026457140884, PLSB, 100.429678059233, PLSD,0.30066384,PLSD per PLSB,Uniswap V3
0xfd52d3c885706618acb33b5c95c292dcca205ef266f63fdf9ac5f595af3d5d65,16315403,1672618103,2023-01-02 00:08:23,Sell,100.429678027619, PLSD, 628.220102, USDC,6.25532327,USDC per PLSD,Uniswap V3
0xdfcceabb930e8ad3d504b58b36d8adcede54d8273e8b1adfdeceb967126ea542,16315403,1672618103,2023-01-02 00:08:23,Sell,0.0659393736999279, ETH, 79.081046, USDC,1,199.29931940,USDC per ETH
0xdfcceabb930e8ad3d504b58b36d8adcede54d8273e8b1adfdeceb967126ea542,16315403,1672618103,2023-01-02 00:08:23,Buy,79.081046, USDC, 108160.312325368, PBX,0.00073115,USDC per PBX,Uniswap V2
0xc2a2a0ba3cfd5036e225002a995968ddb78a6d03d820e590dd20428028864b0d,16315403,1672618103,2023-01-02 00:08:23,Swap,144.574789, USDC, 144.611044, USDT,0.99974929,USDC per USDT,Uniswap V3
0xc2a2a0ba3cfd5036e225002a995968ddb78a6d03d820e590dd20428028864b0d,16315403,1672618103,2023-01-02 00:08:23,Buy,144.611044, USDT, 206101.151520944, PBX,0.00070165,USDT per PBX,Unknown
0xc2a2a0ba3cfd5036e225002a995968ddb78a6d03d820e590dd20428028864b0d,16315403,1672618103,2023-01-02 00:08:23,Sell,206101.151520944, PBX, 148.686364, USDC,0.00072142,USDC per PBX,Uniswap V2
0xcddc7b8ef69af5aeeba6185ff2f89e9a3b3ac354581d70dafcd9e37b6d15c7ae,16315403,1672618103,2023-01-02 00:08:23,Sell,20280907514130.2, TSHIBA, 0.121460029232926, ETH,0.00000000,ETH per TSHIBA,Uniswap V2
0x1f95b7802c283e119c244f6fc549b062a0ffc75ff933ebf3600ed7134b9e4eb3,16315403,1672618103,2023-01-02 00:08:23,Sell,5995727.01410151, CHOMP, 0.205881771422023, ETH,0.00000003,ETH per CHOMP,Uniswap V2
0x780bd4ebc65e23dbbb278047cd79d021eecf00bcc161b921222201327e26bd18,16315403,1672618103,2023-01-02 00:08:23,Sell,4207594.50075948, CHOMP, 0.136326501166804, ETH,0.00000003,ETH per CHOMP,Uniswap V2
0x3c22ad6a9ee066316071c190fcd0a6fe6578ba8bd3872fceccc9692baf7d0839,16315403,1672618103,2023-01-02 00:08:23,Sell,643832215.843752, USDC, 0.0373950976242766, ETH,0.00000000,ETH per USDC,Uniswap V2
0xc576e35b31bcc6e8f1ec22ce70b0dd0151623a4b3848d2cbdbb233fab6c3de7d,16315403,1672618103,2023-01-02 00:08:23,Sell,0.5, ETH, 599.638554, USDC,1,199.27710800,USDC per ETH
0xc576e35b31bcc6e8f1ec22ce70b0dd0151623a4b3848d2cbdbb233fab6c3de7d,16315403,1672618103,2023-01-02 00:08:23,Buy,599.638554, USDC, 4068040.05016261, OMIKAMI,0.00014740,USDC per OMIKAMI,Uniswap V2
0xd373c719668a1d1d630fe6cf4d2b1e105c6fbeac7a9b17b01bdb45108f719775,16315403,1672618103,2023-01-02 00:08:23,Buy,0.013, ETH, 586574665622.774, OLDCUM,0.00000000,ETH per OLDCUM,Uniswap V2
0x2dad622830d543b382dccbfb051adf4ba2ac8813840368f5fbc1faec28e4ad49,16315403,1672618103,2023-01-02 00:08:23,Sell,75000000, BTCN, 0.0112454397426654, ETH,0.00000000,ETH per BTCN,Uniswap V2
0x2dad622830d543b382dccbfb051adf4ba2ac8813840368f5fbc1faec28e4ad49,16315403,1672618103,2023-01-02 00:08:23,Sell,2375000000, BTCN, 0.346068629873979, ETH,0.00000000,ETH per BTCN,Uniswap V2
0x231f66d11d09d771faa5a0d5e82b105e301ed3b283415a906bb1abde119dfc34,16315403,1672618103,2023-01-02 00:08:23,Buy,0.97, ETH, 21986.115696706, TSUKA,0.00004412,ETH per TSUKA,Uniswap V2
0x5108e22430d28e5f62e1da8f71504be01f793b3029779c69eceb0c8b7f8066e9,16315403,1672618103,2023-01-02 00:08:23,Buy,0.0153, ETH, 674835032520.125, OLDCUM,0.00000000,ETH per OLDCUM,Uniswap V2
0x9e692e17a54e60ffdaeab3ba5e459187aba1286d0e46634a787db2cfbe48f9ab,16315403,1672618103,2023-01-02 00:08:23,Buy,0.0238065952935201, ETH, 200000, ARTO,0.00000012,ETH per ARTO,Uniswap V2
0xd4e4272616d853ab7714320debb8fc4057b29e337579fd379b29c48babbe6182,16315403,1672618103,2023-01-02 00:08:23,Sell,15103.5075358681, OHMI, 0.0131262141842604, ETH,0.00000087,ETH per OHMI,Uniswap V2
0x4ddfe6c8b4aee944db621a531de28a9d43081d61433fec345c49f259dd8b6688,16315403,1672618103,2023-01-02 00:08:23,Buy,0.04, ETH, 34210220.2096923, EC,0.00000000,ETH per EC,Uniswap V2
0x96257e1ccc645d4979a5d1e528a46953c6f8439f12fac5e1411f9e6720355c76,16315404,1672618115,2023-01-02 00:08:35,Buy,0.3895832785813, ETH, 4.41783, QNT,0.08818431,ETH per QNT,Uniswap V2
0x11437cb010ae6ae373e99c75f9566a345a6e0ce69196dea33c00d229a8d4ef99,16315404,1672618115,2023-01-02 00:08:35,Buy,1, ETH, 11.2395726613196, QNT,0.08897135,ETH per QNT,Uniswap V2
0xbe2dd4d471854944963e679696f984d11f06ed43efc368649057b2090323b267,16315404,1672618115,2023-01-02 00:08:35,Sell,4.41782, QNT, 0.3922293449944, ETH,0.08878346,ETH per QNT,Uniswap V2
0xbb9ec391b48e923a9807e75264e0e0fa2d9d8e00fc8bc3228608f37250904688,16315404,1672618115,2023-01-02 00:08:35,Buy,0.05, ETH, 7758294.69068893, $UNIKO,0.00000001,ETH per $UNIKO,Uniswap V2
0x3153eb80df42b12256104a2ef03691ec3049ddb36919fc8a7ccc04fdbae4b591,16315404,1672618115,2023-01-02 00:08:35,Buy,0.0157735615849975, ETH, 678761847753.717, OLDCUM,0.00000000,ETH per OLDCUM,Uniswap V2
0x6022c431602ea58f34d8226c221f1adee50b1d06f6df4fc682f048c3d1e0b7f6,16315404,1672618115,2023-01-02 00:08:35,Buy,8.32708279431603, ETH, 29731.3182461442, BIT,0.00028008,ETH per BIT,Uniswap V3
0xfb625318347aa06d7e66c7f7690f06ee3a63e33e5aececb161a92da54e4bbc49,16315404,1672618115,2023-01-02 00:08:35,Buy,0.185454488531047, ETH, 255.52531585568, FTX Token,0.00072578,ETH per FTX Token,SushiSwap
0xc37e9d76d1a7ad86acab8a20b6e688e94ae689217660287d8db4c55e304721d5,16315404,1672618115,2023-01-02 00:08:35,Sell,100000, imgnAI, 0.0243146140180854, ETH,0.00000024,ETH per imgnAI,Uniswap V2
0xc37e9d76d1a7ad86acab8a20b6e688e94ae689217660287d8db4c55e304721d5,16315404,1672618115,2023-01-02 00:08:35,Sell,4074000, imgnAI, 0.96967594667494, ETH,0.00000024,ETH per imgnAI,Uniswap V2
0xb457c397c51ff753522251d14ce14085c803bf3f394816a09eb9dc859b0c8bd5,16315404,1672618115,2023-01-02 00:08:35,Sell,1229.108247488, TBT, 0.0294812800890979, ETH,0.00002399,ETH per TBT,Uniswap V2
0x399538d65c4dcc9141cab05af9b9492686940ce5759a2a02ccfd769d2dfc2dcb,16315404,1672618115,2023-01-02 00:08:35,Buy,0.01, ETH, 8168206.99475581, EC,0.00000000,ETH per EC,Uniswap V2
0xa4d02820abbc4c39dd5b7c195e59b284c91eeabe45fa3e57a376392b05fbc3e6,16315404,1672618115,2023-01-02 00:08:35,Buy,50, USDC, 944.334548586, TSUKA,0.05294734,USDC per TSUKA,Uniswap V3
0xa4d02820abbc4c39dd5b7c195e59b284c91eeabe45fa3e57a376392b05fbc3e6,16315404,1672618115,2023-01-02 00:08:35,Swap,944.334548586, TSUKA, 5002.43831271936, MLP,0.18877485,TSUKA per MLP,Uniswap V3
0xe3f93e7340cf7858590dfae6bc32ddfef662ac4d0c243c6f80020ec4fdd35f28,16315404,1672618115,2023-01-02 00:08:35,Buy,4202.69510309724, DAI, 3.5, ETH,1,200.77002946,DAI per ETH
0xe0250f548ad705e7d2f226527c2b1165ed4e10365427c28e2e9185e22871cfa3,16315404,1672618115,2023-01-02 00:08:35,Sell,371597.133113296, SPARK, 1162.735793, USDC,0.00312902,USDC per SPARK,Uniswap V2
0xe0250f548ad705e7d2f226527c2b1165ed4e10365427c28e2e9185e22871cfa3,16315404,1672618115,2023-01-02 00:08:35,Buy,1162.735793, USDC, 0.968667189798461, ETH,1,200.34600660,USDC per ETH
0x5301a19584732c7a930e545943d54207a5403dc7c73163b37f1b38376c9b7b57,16315404,1672618115,2023-01-02 00:08:35,Sell,980, MC, 0.106002697315264, ETH,0.00010817,ETH per MC,Uniswap V2
0xe913945c045a77d02078b026957f8833cb8f5ee9c36627412b38f176f0feaabf,16315404,1672618115,2023-01-02 00:08:35,Sell,269, DXP, 228.14737, USDC,0.84813149,USDC per DXP,Uniswap V2
0xb3c8b39af9d92bcdbdc9aaa68d13e406c60f77d6bb27bfe2abec0fafa5c35352,16315404,1672618115,2023-01-02 00:08:35,Sell,92106.733597479, One, 0.00211717711603516, ETH,0.00000002,ETH per One,Uniswap V2
0xb3c8b39af9d92bcdbdc9aaa68d13e406c60f77d6bb27bfe2abec0fafa5c35352,16315404,1672618115,2023-01-02 00:08:35,Sell,1759874.0975, One, 0.0395111466902613, ETH,0.00000002,ETH per One,Uniswap V2
0x1bfdfe1b6594507ba5d84e9677cb39c424fcdefbdfbb61b1f232196987734859,16315404,1672618115,2023-01-02 00:08:35,Sell,92599.041554874, One, 0.00203047998841838, ETH,0.00000002,ETH per One,Uniswap V2
0x1bfdfe1b6594507ba5d84e9677cb39c424fcdefbdfbb61b1f232196987734859,16315404,1672618115,2023-01-02 00:08:35,Sell,1741553.3475, One, 0.0373277918876484, ETH,0.00000002,ETH per One,Uniswap V2
0xcb7ec4329cafe1968307626b6bfb83309a8158c8b651d97eea776e54a6f6ad4a,16315404,1672618115,2023-01-02 00:08:35,Buy,6199.115433, USDC, 5.16440777928426, ETH,1,200.35359289,USDC per ETH
0xcb7ec4329cafe1968307626b6bfb83309a8158c8b651d97eea776e54a6f6ad4a,16315404,1672618115,2023-01-02 00:08:35,Buy,5.16440777928426, ETH, 65496.61556406, SWISE,0.00007885,ETH per SWISE,Uniswap V3
0xd71a7fc844bf53f06c93d390a4213e6c39feb972f043e7fb445e1b228ac4fc2e,16315405,1672618127,2023-01-02 00:08:47,Buy,1.01359999996081, ETH, 11288323220959.8, BIXIE,0.00000000,ETH per BIXIE,Uniswap V2
0xc910df281abdeade1e0e6d1794b9a9dadb15f4ec70e933a4cbd88761b32ec393,16315405,1672618127,2023-01-02 00:08:47,Buy,0.1, ETH, 995423053584.576, BIXIE,0.00000000,ETH per BIXIE,Uniswap V2
0x6d819e60314a3571c51988d834ac1fdb0b2d507dc13a4326f6bf803e3054bc5e,16315405,1672618127,2023-01-02 00:08:47,Buy,0.1, ETH, 976641250766.359, BIXIE,0.00000000,ETH per BIXIE,Uniswap V2
0xb08150d244ee180163c7bcb9a75a7fe8f235c99c1e7d1c618c2c99bb1c22d758,16315405,1672618127,2023-01-02 00:08:47,Sell,11288323220959.8, BIXIE, 1.04531521269924, ETH,0.00000000,ETH per BIXIE,Uniswap V2
0x95dfd83af82fad02e8e8473c6c82ce2f55cb6ef3bbe5205cbbd79c8689ed306d,16315405,1672618127,2023-01-02 00:08:47,Sell,1751294374288.8, SC, 0.290467988783318, ETH,0.00000000,ETH per SC,Uniswap V2
0x401ec4ff9e41eb026d1c329a7f9202514a1bb20de4016bf517d88fb4c1f94757,16315405,1672618127,2023-01-02 00:08:47,Buy,0.3162707, ETH, 1890882320200.83, SC,0.00000000,ETH per SC,Uniswap V2
0xcd55264d7ac9a9db478813e8d9e8d0d1d561365637d766f50f8246ce30a3ee75,16315405,1672618127,2023-01-02 00:08:47,Buy,0.2, ETH, 1135119174579.36, SC,0.00000000,ETH per SC,Uniswap V2
0x290fe9e1408dfc1dfacf29c1668f00d91c74a730b60596a3038c11fd3d6cd140,16315405,1672618127,2023-01-02 00:08:47,Sell,1890882320200.83, SC, 0.3269485, ETH,0.00000000,ETH per SC,Uniswap V2
0x680c336a7599a72191b2dc97d2690e81aa6b0fbf2d16f95cfc608ea69e055ffd,16315405,1672618127,2023-01-02 00:08:47,Sell,109.36317043314, FXS, 0.406778163132885, ETH,0.00371952,ETH per FXS,SushiSwap
0x680c336a7599a72191b2dc97d2690e81aa6b0fbf2d16f95cfc608ea69e055ffd,16315405,1672618127,2023-01-02 00:08:47,Buy,0.402732531530072, ETH, 468.052649491879, FPIS,0.00086044,ETH per FPIS,Uniswap V3
0x680c336a7599a72191b2dc97d2690e81aa6b0fbf2d16f95cfc608ea69e055ffd,16315405,1672618127,2023-01-02 00:08:47,Swap,468.052177651298, FPIS, 109.36317043314, FXS,0.23365594,FXS per FPIS,Uniswap V3
0x680c336a7599a72191b2dc97d2690e81aa6b0fbf2d16f95cfc608ea69e055ffd,16315405,1672618127,2023-01-02 00:08:47,Sell,0.0408243918865557, YFI, 0.175825335368433, ETH,4.30686967,ETH per YFI,Uniswap V3
0x3efb80d16ee7df2c7de36332ceb818e17d805bcde3a20650851530e33fec03d6,16315405,1672618127,2023-01-02 00:08:47,Sell,11986964.5210704, CHOMP, 0.355782748024331, ETH,0.00000003,ETH per CHOMP,Uniswap V2
0xf6090d2119c7a53ca027d4f40367451f445ab233cf1245f2433635308038a217,16315405,1672618127,2023-01-02 00:08:47,Sell,285200508.19725, EXO, 0.0482168407782053, ETH,0.00000000,ETH per EXO,Uniswap V2
0x4e6524b7936bc0e157d177e9bd8ed95f1cbcbbc2e29cad3b342d82c8ac1a236e,16315405,1672618127,2023-01-02 00:08:47,Buy,0.12, ETH, 1101.60484088656, MC,0.00010893,ETH per MC,Uniswap V2
0x5e2fd9d3a83afa1cc7e7a6dd3f2bfd5f3d5b44a6ba20f8255d0237d60b8e0195,16315405,1672618127,2023-01-02 00:08:47,Sell,3234, MC, 0.343952677363888, ETH,0.00010636,ETH per MC,Uniswap V2
0x410a5f48238c5400fb04f739afafb9c74a2b4de1a20e0ebc4fa8c7fe7bd545a0,16315405,1672618127,2023-01-02 00:08:47,Sell,3893158.73127134, CHOMP, 0.106218011512352, ETH,0.00000003,ETH per CHOMP,Uniswap V2
0x2ea8a00fda4b8fd5089a7d89d721b87ca7253743721f4a84eaadbb4ad0111ad3,16315405,1672618127,2023-01-02 00:08:47,Buy,600, USDC, 11269.702475685, TSUKA,0.05324009,USDC per TSUKA,Uniswap V3
0x439000a9447fd8baf189ae3be926bab3da05abb9b6c28b6b852302dbfabac338,16315407,1672618151,2023-01-02 00:09:11,Sell,1506336296200.77, SC, 0.245770085995919, ETH,0.00000000,ETH per SC,Uniswap V2
0xb64bd701ce51aa1600202a9a7878dddca178c0c2a1bea22b3c3c04bb8b30a91b,16315407,1672618151,2023-01-02 00:09:11,Sell,987197888154.805, SC, 0.154508890279938, ETH,0.00000000,ETH per SC,Uniswap V2
0xdeef233fce8be65362f29a0ac3a5d11e93548a11f97557ad8ac019af9a5bcf6b,16315407,1672618151,2023-01-02 00:09:11,Buy,1.4635034957446, ETH, 8183084138028.4, SC,0.00000000,ETH per SC,Uniswap V2
0x27910628b3ddeb703ff2920b9b5dfff65e3dfa75888ce260dc8c130b34e94918,16315407,1672618151,2023-01-02 00:09:11,Buy,0.17, ETH, 810431186088.52, SC,0.00000000,ETH per SC,Uniswap V2
0x2dafa2ca072876876da7d32da11a4f5620a75a2a7a5d534975625a4bd37c6424,16315407,1672618151,2023-01-02 00:09:11,Sell,8183084138028.4, SC, 1.4984593973305, ETH,0.00000000,ETH per SC,Uniswap V2
0x7c29606ea52825dcf1d93612cacef66bf93568b9776c21cc1ec3d6e3efdb5ea8,16315407,1672618151,2023-01-02 00:09:11,Sell,1895301.0121, CHOMP, 0.0502023650810567, ETH,0.00000003,ETH per CHOMP,Uniswap V2
0x5d2290fcb757908e2aefe252b2d4dbf0d252c1a3d21f90076eefbe9ba7c9f04e,16315407,1672618151,2023-01-02 00:09:11,Buy,0.0773726, ETH, 2888878.99804406, CHOMP,0.00000003,ETH per CHOMP,Uniswap V2
0xa7471aaa3040436008288ed9b50466c35e27380d0e789c924f8471002b426d27,16315407,1672618151,2023-01-02 00:09:11,Buy,0.302, ETH, 10513494.7503754, CHOMP,0.00000003,ETH per CHOMP,Uniswap V2
0x4905729830947e50237a0fa99890696491eec4722a59c66a8ee8521a1d0e488f,16315407,1672618151,2023-01-02 00:09:11,Sell,2888878.99804406, CHOMP, 0.0858519, ETH,0.00000003,ETH per CHOMP,Uniswap V2
0x62052cc758e853519df08243f8ee3b89ac3484cb62c7c61bc0873674fbc14f03,16315407,1672618151,2023-01-02 00:09:11,Buy,0.107378517959678, ETH, 75.5442564706305, SOLID,0.00142140,ETH per SOLID,Uniswap V3
0x921b13e9d5e8770a7744cdee61a2c0157db2a01199f81286c56e77591d299024,16315407,1672618151,2023-01-02 00:09:11,Buy,1238.239995, USDC, 1.03155611509253, ETH,1,200.36125702,USDC per ETH
0x921b13e9d5e8770a7744cdee61a2c0157db2a01199f81286c56e77591d299024,16315407,1672618151,2023-01-02 00:09:11,Buy,1.03155611509253, ETH, 688.592538219425, SOLID,0.00149806,ETH per SOLID,Uniswap V3
0x921b13e9d5e8770a7744cdee61a2c0157db2a01199f81286c56e77591d299024,16315407,1672618151,2023-01-02 00:09:11,Buy,309.559998, USDC, 171.115792650793, SOLID,1.80906738,USDC per SOLID,Uniswap V3
0x78251a8b35ff0030ee1b71534664c88a1c00f7542a2a331edbc44aa0d0a0fc21,16315407,1672618151,2023-01-02 00:09:11,Sell,75.5442564706305, SOLID, 0.115698442023884, ETH,0.00153153,ETH per SOLID,Uniswap V3
0x7cffff382ef6d1e645eccd02a051b517cfa18ca2b06b15e13b913fa52aa38330,16315407,1672618151,2023-01-02 00:09:11,Buy,0.03469375, ETH, 2161.64906656, HEX,0.00001605,ETH per HEX,Uniswap V2
0x37974dd7f1deab250d56e245777ca4e3e74a1fdc942deb1866f222039a4bcc00,16315407,1672618151,2023-01-02 00:09:11,Sell,20881.56911841, BDP, 0.315636472204971, ETH,0.00001512,ETH per BDP,Uniswap V2
0xfb5bd6d3cd630b2d7b4394b29ac9f960647680de53ce5c7f85b7f7b68c09c89e,16315407,1672618151,2023-01-02 00:09:11,Buy,0.64465617875033, ETH, 78120.9342866659, BEEP,0.00000825,ETH per BEEP,Uniswap V2
0xc3637d38203de76d7ced3abe9d83791edbb432ff56c1c33bc1a694d7729355c9,16315407,1672618151,2023-01-02 00:09:11,Sell,2469.85088, APE, 7.90379320105991, ETH,0.00320011,ETH per APE,Uniswap V3
0xc3637d38203de76d7ced3abe9d83791edbb432ff56c1c33bc1a694d7729355c9,16315407,1672618151,2023-01-02 00:09:11,Sell,7.90379320105991, ETH, 9477.855024, USDC,1,199.15270844,USDC per ETH
0x5140e05fcbafd6f604ee0ab70914c607a620098262578b8beb9a8e8b87366ab5,16315407,1672618151,2023-01-02 00:09:11,Sell,1246312.27620879, Assassin, 0.00183783508849909, ETH,0.00000000,ETH per Assassin,Uniswap V2
0x5140e05fcbafd6f604ee0ab70914c607a620098262578b8beb9a8e8b87366ab5,16315407,1672618151,2023-01-02 00:09:11,Sell,2038975.14625166, Assassin, 0.00299506355692339, ETH,0.00000000,ETH per Assassin,Uniswap V2
0x5140e05fcbafd6f604ee0ab70914c607a620098262578b8beb9a8e8b87366ab5,16315407,1672618151,2023-01-02 00:09:11,Buy,0.00299506355692339, ETH, 455003.247192381, $UNIKO,0.00000001,ETH per $UNIKO,Uniswap V2
0xc5b95421befb8e918fa2a4cd8bd305bfa6b43867ace60997602c3893747d5df3,16315407,1672618151,2023-01-02 00:09:11,Sell,4297888980122.15, SC, 0.124132851549898, ETH,0.00000000,ETH per SC,Uniswap V2
0xbfe89897968fcbfd639ae6f527e85f91b21970fc790c7f127a7ac2677f0fc99b,16315407,1672618151,2023-01-02 00:09:11,Sell,200, NST, 0.0219116761216924, ETH,0.00010956,ETH per NST,SushiSwap
0x8487149596d30be6f7b09110d30942c94754570a7601b022461ade318e2eeb84,16315407,1672618151,2023-01-02 00:09:11,Sell,2930.39130555556, PENCIL, 0.00975606904040213, ETH,0.00000333,ETH per PENCIL,Uniswap V3
0xeab2be6704e1a8a83b01fabd0d211c18d5882ed2f2b596984e94330fd7a74edb,16315407,1672618151,2023-01-02 00:09:11,Sell,0.3555, ETH, 426.331053, USDC,1,199.24346835,USDC per ETH
0xeab2be6704e1a8a83b01fabd0d211c18d5882ed2f2b596984e94330fd7a74edb,16315407,1672618151,2023-01-02 00:09:11,Buy,426.331053, USDC, 2753255.70899986, OMIKAMI,0.00015485,USDC per OMIKAMI,Uniswap V2
0x934b6e202c2dc61001331c203fce37af776035e27254f4b21a70d1965046614f,16315407,1672618151,2023-01-02 00:09:11,Buy,0.013, ETH, 546908628449.944, OLDCUM,0.00000000,ETH per OLDCUM,Uniswap V2
0xfa7e9ae37e2e30de0cc5122db37e6c11f26962ea3a360180ffff2efda5878b52,16315407,1672618151,2023-01-02 00:09:11,Buy,0.08, ETH, 184484.368676614, BBC,0.00000043,ETH per BBC,Uniswap V2
0x93e7f76d85367ecb9ac25c5ec5dab0ba2da029e1288178ae4ec207b9ba144fad,16315407,1672618151,2023-01-02 00:09:11,Buy,0.01, ETH, 3.10746518830767, APE,0.00321806,ETH per APE,Uniswap V3
0x5e59143f69cadf4ef0c6e6d03753acd4fba4b29d05b04a685f656f0e395057d2,16315407,1672618151,2023-01-02 00:09:11,Sell,5550697.30833585, $SAITAMAC, 0.0108484007396818, ETH,0.00000000,ETH per $SAITAMAC,Uniswap V2
0x37f450acef612e14bcb8c37c7df4f99393cb863947935ed364b4256e917986e7,16315407,1672618151,2023-01-02 00:09:11,Sell,12921504.5210002, LN, 0.0278757296377139, ETH,0.00000000,ETH per LN,Uniswap V2
