id,name,address,symbol,url,description,chain,logo,audits,audit_note,gecko_id,cmcId,category,chains,module,twitter,forkedFrom,oracles,listedAt,methodology,slug,tvl,change_1h,change_1d,change_7d,mcap
206,xToken,0x7f3edcdd180dbe4819bd98fee8929b5cedb3adeb,XTK,https://app.xtokenterminal.io/,Permissionless Investment Bank,https://icons.llama.fi/xtoken.png,2,xtoken,8599,Liquidity manager,"Ethereum, Optimism, Arbitrum, Polygon",xtoken/index.js,xtokenterminal,,,,xtoken,1565703.7132729932,-0.2842412092690694,0.9891547394817053,4.68896274227933,101785.68035210285
572,Cyclone,0x8861cff2366c1128fd699b68304ad99a0764ef9a,CYC,https://cyclone.xyz,"Cyclone is a cross-chain, non-custodial, universal privacy-preserving protocol with the decentralized governance. Cyclone applies zkSNARKs to enable transactional privacy for all DeFi components by breaking the on-chain link between depositor and recipient addresses.",https://icons.llama.fi/cyclone.png,2,cyclone-protocol,8590,Yield,"Ethereum, Binance, IoTeX, Polygon",cyclone/index.js,cycloneprotocol,,,,cyclone,1557607.0586780873,-0.3422923295982514,1.214345139198187,3.080075865856614,0
408,JetFuel Finance,bsc:0x2090c8295769791ab7a3cf1cc6e0aa19f35e441a,FUEL,https://jetfuel.finance,"Jetfuel Finance is an all in one defi protocol with yield optimization at Jetfuel.Finance, credit/lending at Fortress, transactional tax/auto liquidity/passive yield token GFORCE, Automated Market Maker called Jetswap as well as a staking platform.",https://icons.llama.fi/jetfuel-finance.jpg,2,fuel-token,8659,Yield,Binance,jetfuelfinance/index.js,Jetfuelfinance,Compound V2,,,jetfuel-finance,1554998.764044199,-0.22816187271158128,1.4605970485451536,1.9267850569597726,2810306.267484479
292,Swapr V2,arbitrum:0xdE903E2712288A1dA82942DDdF2c20529565aC30,SWPR,https://swapr.eth.link/#/swap,"A governance-enabled automated-market maker with adjustable fees, made by DXdao.",https://icons.llama.fi/swapr-v2.jpg,2,,,Dexes,"xDai, Arbitrum, Ethereum",swapr/index.js,Swapr_dapp,Uniswap V2,,,swapr-v2,1526659.0037750287,-0.5011227361460158,1.7355622537366742,0.6776222151896292,
301,Nerve,bsc:0x42F6f551ae042cBe50C739158b4f0CAC0Edb9096,NRV,https://nerve.fi,Nerve is a trustless bridge and stableswap AMM designed to on-ramp & trade pegged assets quickly with minimal slippage.,https://icons.llama.fi/nerve.png,0,nerve-finance,8755,Dexes,Binance,nerve/index.js,NerveFinance,Saddle Finance,,,nerve,1518079.7640677376,-0.1332633127743179,0.10031436412707251,-0.1987278870229119,0
905,TangoSwap,0x73BE9c8Edf5e951c9a0762EA2b1DE8c8F38B5e91,TANGO,https://tangoswap.cash/swap,Decentralized exchange DEX (Swap - Staking - Farming) on SmartBCH.,https://icons.llama.fi/tangoswap.jpg,2,tangoswap,16365,Dexes,smartBCH,tangoswap/index.js,TangoSwapCash,Uniswap V2,,1637729126,tangoswap,1511819.8056206051,-0.5637003563997496,1.4780218324774097,-21.19485835777209,0
2137,DeFi Franc,0x045da4bFe02B320f4403674B3b7d121737727A36,DCHF,https://defifranc.com,DeFiFranc - the First Fully Decentralized Stablecoin Pegged to the Swiss Franc. ReDEFIning Stability.,https://icons.llama.fi/defi-franc.jpg,0,,,CDP,Ethereum,defifranc/index.js,DeFi_Franc,Liquity,Chainlink,1664485760,defi-franc,1504407.3451857616,-0.25023789721358014,1.0986367602527736,-4.9384823898771515,
1262,Saros,solana:SSwapUtytfBdBn1b9NUGG6foMVPtcWgpRU32HToDUZr,SAROS,https://saros.finance,"Saros Finance is the ultimate DeFi platform native to Solana, with trading, staking, and yield farming services. Built by Coin98 Labs, Saros Finance aims to adopt millions of users to DeFi.",https://icons.llama.fi/saros.svg,2,,,Dexes,Solana,saros/index.js,Saros_Finance,,,1642193205,saros,1501895.9050961838,0.37574782493304326,2.408491574970924,-7.947298424685783,
1397,Kromatika,optimism:0x3af33bef05c2dcb3c7288b77fe1c8d2aeba4d789,KROM,https://app.kromatika.finance/limitorder#/pool,Next generation order book limit trading on Uniswap.,https://icons.llama.fi/kromatika.png,2,kromatika,14745,Dexes,"Optimism, Arbitrum, Ethereum, Polygon",kromatika/index.js,KromatikaFi,,,1644597183,kromatika,1487379.332318624,-0.378426093199252,1.5200285147015506,2.880148048087449,2131516.993709953
4240,Tonnel Network,ton:EQDNDv54v_TEU5t26rFykylsdPQsv5nsSZaH_v7JSJPtMitv,TONNEL,https://tonnel.network,TONNEL uses ZK technology to bring privacy to the SocialFi ecosystem on TON Blockchain which is deeply integrated into Telegram.,https://icons.llama.fi/tonnel-network.jpg,0,,29091,Privacy,TON,tonnel/index.js,tonnel_network,,,1709648587,tonnel-network,1483496.3408916343,-0.7308260793812593,3.1946504362373673,-8.629465110278275,
215,Strudel Finance,0x297d33e17e61c2ddd812389c2105193f8348188a,TRDL,https://strudel.finance,"Strudel Finance provides the first one-way, trustless bridge linking Bitcoin and Ethereum.",https://icons.llama.fi/strudel-finance.jpg,0,strudel-finance,8390,Bridge,Ethereum,strudel.js,EnterTheStrudel,,,,strudel-finance,1480705.663595,-0.23989463451347603,0.7378204214759592,-2.014384057413025,0
3904,Weft Finance,radix:resource_rdx1tk3fxrz75ghllrqhyq8e574rkf4lsq2x5a0vegxwlh3defv225cth3,WEFT,https://app.weft.finance,Weft Finance is a decentralized lending and borrowing application built on Radix DLT,https://icons.llama.fi/weft-finance.jpg,2,weft-finance,,Lending,Radix,weft-finance/index.js,Weft_Finance,,,1702306055,weft-finance,1457635.5047893596,-0.012712547838958699,0.17766040259901672,-7.766391030838207,0
3314,RocketSwap Base,base:0x6653dD4B92a0e5Bf8ae570A98906d9D6fD2eEc09,RCKT,https://app.rocketswap.cc/exchange/swap,"RocketSwap is the first community initiated and driven decentralized exchange on Base Mainnet Network, and will gradually become community owned through DAO.",https://icons.llama.fi/rocketswap-base.png,0,rocketswap,27761,Dexes,Base,rocketswap-cc/index.js,,Uniswap V2,,1690797861,rocketswap-base,1456668.6968556922,-0.5908859876673205,1.4090272443141316,-5.271161400485354,0
223,DerivaDEX,0x3a880652f47bfaa771908c07dd8673a787daed3a,DDX,http://derivadex.com,"The next generation of derivatives trading.  
",https://icons.llama.fi/derivadex.jpg,2,derivadao,7228,Derivatives,Ethereum,derivadex/index.js,DDX_official,,,,derivadex,1450024.187070581,0.008913863869096872,0.021141182932041147,0.03434379632251705,2236826.623755096
3046,HashMix FIL,filecoin:0x587A7eaE9b461ad724391Aa7195210e0547eD11d,cWFIL,https://fvm.hashmix.org/#/deposit,"HashMix FIL Liquid Staking Protocol is a decentralized staking protocol on Filecoin, connecting FIL holders and miners in the ecosystem.",https://icons.llama.fi/hashmix-fil.jpg,2,,,Liquid Staking,Filecoin,hashmix/index.js,HashMixOfficial,,,1685532130,hashmix-fil,1443965.048218006,-0.8210180623973713,1.8076081069161347,-17.34302738006329,
354,InsurAce,0x544c42fbb96b39b21df61cf322b5edc285ee7429,INSUR,https://www.insurace.io,"InsurAce is a leading decentralised insurance protocol, providing reliable, robust and secure insurance services to DeFi users, allowing them to secure their investment funds against various risks. Being the 1st in the industry to offer cross-chain portfolio-based covers, InsurAce enables users to get unbeatable low premium. Users can also get sustainable investment returns through InsurAce’s investment portal and gain rewards though the mining program. InsurAce has a live product launched on Ethereum in April 2021 and have built a full-spectrum cross-chain insurance product line, covering protocols, CEX and IDO platform running on Ethereum, Solana, BSC, Heco, Polygon, Fantom and more in the future.",https://icons.llama.fi/insurace.jpg,2,insurace,8799,Insurance,"Polygon, Avalanche, Ethereum, Binance",insurace/index.js,InsurAce_io,,,,insurace,1422154.1484055715,-0.16621666769762555,-0.5168026366867622,-5.508873579772526,2226908.5499897227
503,Lyra V1,optimism:0x50c5725949a6f0c72e6c4a641f24049a917db0cb,LYRA,https://www.lyra.finance,The first complete decentralized options protocol built on Ethereum,https://icons.llama.fi/lyra-v1.jpg,2,,,Options,"Optimism, Ethereum, Arbitrum",lyra/index.js,lyrafinance,,"Chainlink, Pyth",,lyra-v1,1412598.2306330353,0.14809607033268435,-0.6544949155818927,-0.3959870069304401,
2662,Morphex V2,fantom:0x66eed5ff1701e6ed8470dc391f05e27b1d0657eb,MPX,https://www.morphex.trade,"Decentralized perpetual exchange, powered by Fantom.",https://icons.llama.fi/morphex-v2.jpg,0,,,Derivatives,"Fantom, Binance",morphex/index.js,MorphexFTM,GMX V1,Pyth,1678706137,morphex-v2,1412027.553877264,-0.3012543784223851,0.2676023007002044,-0.19387383449979723,
3530,BMX,base:0x548f93779fbc992010c07467cbaf329dd5f059b7,BMX,https://bmx.morphex.trade,BMX by Morphex is a decentralized perpetual exchange focused on bringing the highest capital efficiency to liquidity providers.,https://icons.llama.fi/bmx.jpg,0,,,Derivatives,Base,bmx/index.js,MorphexFTM,GMX V1,"Chainlink, Pyth",1695037950,bmx,1410028.2645900783,-0.3291812187841714,0.715079860138033,-6.578270670161373,
2607,Frax FPI,0xc2544a32872a91f4a553b404c6950e89de901fdb,FPIS,https://app.frax.finance/fpifpis/fpi,The Frax Price Index (FPI) is the second stablecoin of the Frax Finance ecosystem. FPI is the first stablecoin pegged to a basket of real-world consumer items as defined by the US CPI-U average. The FPI stablecoin is intended to keep its price constant to the price of all items within the CPI basket and thus hold its purchasing power with on-chain stability mechanisms.f locking the asset.,https://icons.llama.fi/frax-fpi.png,0,frax-price-index-share,19424,Algo-Stables,Ethereum,fpi/index.js,fraxfinance,,,1677584770,frax-fpi,1409466.7823024741,-0.40631828249053115,-0.4089778948154077,-9.700601960329294,29633404.413120624
1346,ThetaCash,theta:0x4dc08b15ea0e10b96c41aec22fab934ba15c983e,TBILL,https://tbill.io,ThetaCash (TBILL) Rebasing Metaverse Liquidity Token.,https://icons.llama.fi/tbill.png,0,,,Synthetics,Theta,tbill.js,OfficialTBILL,,,1643833339,thetacash,1392562.3454938103,0.5203849602277018,3.951349756277949,7.803151129468631,
410,Swamp Finance,bsc:0xc5a49b4cbe004b6fd55b30ba1de6ac360ff9765d,SWAMP,https://swamp.finance,Swamp.finance is a yield optimizer hosted on Binance Smart Chain (BSC).,https://icons.llama.fi/swamp-finance.png,2,swampy,9082,Yield,Binance,swampfinance/index.js,SwampFinance,,,,swamp-finance,1389270.6266801055,-0.16363028213861242,1.6811682617746868,3.017549952043524,0
1052,Astroport Classic,terra:terra1xj49zyqrwpv5k928jwfpfy2ha668nwdgkwlrg3,ASTROC,https://astroport.fi,The meta AMM of Cosmos,https://icons.llama.fi/astroport.jpg,2,astroport,16304,Dexes,Terra,astroport-classic/index.js,astroport_fi,,,1639915230,astroport-classic,1382579.898628081,0.13191570256732632,3.2393963649616637,-1.5565740590433848,300644.85447075526
163,ForTube,0x1fcdce58959f536621d76f5b7ffb955baa5a672f,FOR,https://for.tube/,"Based on The Force Protocol, ForTube is committed to providing decentralized lending services for cryptoasset enthusiasts around the world.
",https://icons.llama.fi/fortube.jpg,2,force-protocol,4118,Lending,"Binance, Polygon, IoTeX, Ethereum, OKExChain",fortube/index.js,ForTubeFi,,,,fortube,1382232.926218839,-0.35267671772804476,2.7988429743222696,2.6068397390147595,11205514.940576589
1687,SmartCredit,0x72e9D9038cE484EE986FEa183f8d8Df93f9aDA13,SMARTCREDIT,https://smartcredit.io,DeFi fixed-term / fixed-interest loans for the borrowers. DeFi personal fixed income funds for the lenders,https://icons.llama.fi/smartcredit.png,2,smartcredit-token,7596,Lending,Ethereum,smartcredit.js,smartcredit_io,,"Chainlink, TWAP",1650970238,smartcredit,1370411.1785320207,0.22103930589946685,3.5820019231209272,4.462435034575023,972352.5979468871
3750,Metavault V3,linea:-,MVX,https://metavault.trade/apps/swap,Spot Trading on Metavault's V3-style DEX,https://icons.llama.fi/metavault-v3.png,0,,,Dexes,"Scroll, Linea",metavault-v3/index.js,MetavaultTRADE,Uniswap V3,,1699390593,metavault-v3,1368043.656508199,-0.5984908722571447,0.7245369753672577,4.562177452862912,
1584,Valas Finance,bsc:0xB1EbdD56729940089Ecc3aD0BBEEB12b6842ea6F,VALAS,https://valasfinance.com/,Valas is a decentralised non-custodial liquidity market protocol where users can participate as depositors or borrowers.,https://icons.llama.fi/valas-finance.png,2,valas-finance,19279,Lending,Binance,valas/index.js,ValasFinance,AAVE V2,Chainlink,1648568438,valas-finance,1366534.376954874,-0.01623987238760094,-2.3904535923448833,-27.529920605981644,354835.73524315056
2393,Joe V2,avax:0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd,JOE,https://traderjoexyz.com/home,"Joe V2 is a decentralized exchange based on Liquidity Book, a novel AMM protocol. Zero 0% slippage for swaps between ticks and Dynamic fees to improve liquidity provider profitability.",https://icons.llama.fi/joe-v2.jpg,2,,,Dexes,"Arbitrum, Avalanche, Binance",traderjoe-lb/index.js,traderjoe_xyz,,,1672226957,joe-v2,1364518.4995673245,-0.891031551469851,1.205763931571255,-0.1397682320114626,
2145,XSwap V2,xdc:0x36726235dadbdb4658d33e62a249dca7c4b2bc68,XSP,https://app.xspswap.finance,"XSWAP is the first decentralized exchange (DEX) that utilizes an automated market maker (AMM) system on the Xinfin network and is powered by XDC. The vision of XSWAP is to grow and expand the Xinfin network. It allows the swap and exchange of XRC20 tokens and offers staking & yield farming. XSwap is also home to the first launchpad in the XDC network which offers token creation, presale creation, token & liquidity locker and multisender for all XRC20 tokens.",https://icons.llama.fi/xswap-v2.jpg,2,,,Dexes,XDC,xspswap/index.js,XSwapProtocol,Uniswap V2,,1664803068,xswap-v2,1345455.0537527865,0.3622214428604451,-2.148576520721548,-7.242711478079244,
2658,Alpaca Perpetual Futures Exchange,bsc:0x8f0528ce5ef7b51152a59745befdd91d97091d2f,ALPACA,https://app.alpacafinance.org/perpetual/trade,"Perpetual Futures allow users to have leveraged long or short exposure on assets without an expiration date. In place of expiration, users pay ongoing fees as unrealized P/L in the positions while the positions are open.",https://icons.llama.fi/alpaca-perpetual-futures-exchange.png,0,,,Derivatives,Binance,alpacafinance-gmx/index.js,AlpacaFinance,GMX V1,Pyth,1678446144,alpaca-perpetual-futures-exchange,1326765.83149379,-0.21117366664256565,7.012961539564415,7.468108193731183,
915,Definix,bsc:0x0f02b1f5af54e04fb6dd6550f009ac2429c4e30d,FINIX,https://definix.com/en,"Definix is the transparent crypto investment platform on a multi-chain, with useful features that allows professional traders to earn more from their investing skills by creating and managing their own funds.",https://icons.llama.fi/definix.jpg,2,definix,10661,Dexes,"Binance, Klaytn",definix.js,DefinixOfficial,,,1637885232,definix,1321561.2491085734,-0.036831028511272734,0.5044540324130082,2.395820313082652,0
3462,MVCSwap,mvc:b2d75931958114e48c9927160f80363eae78e2dc,MSP,https://mvcswap.com,"MVCSwap is an AMM DEX build on MicrovisionChain. Experience UTXO-based DEX with unmatched Security, Scalability, and Speed",https://icons.llama.fi/mvcswap.png,0,,,Dexes,MVC,mvcswap/index.js,mvcswap,,,1693395390,mvcswap,1317750.542985689,1.5697746918172726,-1.8242271835261192,-15.090505159856804,
1518,Bastion,aurora:0x9f1F933C660a1DC856F0E0Fe058435879c5CCEf0,BSTN,https://app.bastionprotocol.com/,DeFi evolved. The world's first to combine Lending and Stableswap,https://icons.llama.fi/bastion.png,0,bastion-protocol,19728,Lending,Aurora,bastion/index.js,BastionProtocol,Compound V2,SEDA,1646686350,bastion,1314879.9209069936,0.5004306878940668,0.03877339917136169,6.821525304883096,537297.3040048254
324,Unicly,0x94e0bab2f6ab1f19f4750e42d7349f2740513ad5,UNIC,https://app.unic.ly,"Unicly is a permissionless protocol to combine, fractionalize, and trade NFTs. Users can fractionalize NFT collections into ""uTokens"", and trade them on a Sushiswap-fork AMM with liquidity incentives via liquidity mining.",https://icons.llama.fi/unicly.png,2,unicly,1334,Dexes,Ethereum,unicly/index.js,uniclyNFT,Uniswap V2,,,unicly,1309108.9649436532,-0.5082289441733678,2.1216646444021166,2.953034288453054,398730.3538602562
3162,NEOPIN Liquid,klaytn:0xe06597d02a2c3aa7a9708de2cfa587b128bd3815,NPT,https://app.neopin.io,"NEOPIN is a one-stop, non-custodial CeDeFi protocol for the secure use of crypto with regulatory frameworks while leveraging the benefits of both CeFi and DeFi. Providing decentralized and non-custodial Ethereum, Klaytn staking protocol along side with Yield Farm, Swap and multi-chain bridge.",https://icons.llama.fi/neopin-liquid.png,0,,,Liquid Staking,"Klaytn, Ethereum",neopin-liquid-staking/index.js,NeopinOfficial,,,1687857038,neopin-liquid,1302506.241125311,-0.5051703960881753,-1.2315345571924752,19.75837418775943,
2129,Tomb Swap,fantom:0x6c021ae822bea943b2e66552bde1d2696a53fbb7,TOMB,https://tomb.finance/,AMM DEX of the Tomb Finance ecosystem on Fantom,https://icons.llama.fi/tomb-finance.jpg,3,,,Dexes,Fantom,tomb-swap/index.js,tombfinance,,,1664215603,tomb-swap,1291395.8476508658,13.887397801890828,14.335702260892603,9.400631109656317,
1036,BTCST,bsc:0x78650b139471520656b9e7aa7a5e9276814a38e9,BTCST,https://www.btcst.finance,Bitcoin Standard Hashrate Token (or BTCST token) aims to widen up the participation of Bitcoin mining to the open market.,https://icons.llama.fi/btcst.png,0,btc-standard-hashrate-token,8891,Yield,Binance,btcst/index.js,BTCST2020,,,1639793638,btcst,1286776.9650688628,-0.3271578326261988,0.56611909932316,-3.7384925923364847,2856361.564240495
3902,Glori Finance,arbitrum:0xDF74D76e25FAB06c2CdbA4ebb0e6c82823378bD4,GLORI,https://www.glori.finance,"Algorithmic, autonomous and cross-chain lending protocol built on perpDEX LP token.",https://icons.llama.fi/glori-finance.jpg,2,,,Lending,Arbitrum,glorifinance/index.js,Glori_Finance,Compound V2,Chainlink,1702295229,glori-finance,1284851.3218960867,-0.20562607971540103,0.4681674159121769,-0.5048366808885589,
3715,Realperp,manta:0x9576ca6D15E7CcCe184fA7523085d21A554B1b52,RAP,https://realperp.com,"Trade spot or perpetual BTC, ETH and other top cryptocurrencies with up to 50x leverage directly from your wallet on Manta Pacific.",https://icons.llama.fi/realperp.jpg,0,,,Derivatives,Manta,realperp/index.js,Realperp_com,GMX V1,,1698668474,realperp,1278444.754435483,-0.6536449346302362,1.3723348523067926,1.2134480115614963,
3837,DyorSwap,mode:0x097de1ADe6D7b46540637935C88B489860D310A2,DYOR,https://dyorswap.finance/?chainId=34443,Decentralized exchange on Mode Mainnet,https://icons.llama.fi/dyorswap.png,0,,,Dexes,"Blast, Mode, Degen, X Layer, ZetaChain, Merlin",dyorswap/index.js,dyorswap,Uniswap V2,,1700767143,dyorswap,1259361.9990588215,0.6637486581871457,-2.9241851697369157,11.837004106294515,
667,Mars Ecosystem,bsc:0x7859b01bbf675d67da8cd128a50d155cd881b576,XMS,https://marsecosystem.com/home,"Mars Ecosystem is a new decentralized stablecoin paradigm, it integrates the creation and use of stablecoin into the same system. Mars Ecosystem consists of three parts: Mars Treasury, Mars Stablecoin and Mars DeFi protocols, which together form a positive feedback loop. Mars stablecoin is price-stable, capital-efficient, scalable and decentralized. The goal of Mars Ecosystem is to build the central bank and reserve currency of the DeFi world.",https://icons.llama.fi/mars-ecosystem.png,2,mars-ecosystem-token,10030,CDP,Binance,marsecosystem/index.js,MarsEcosystem,,,1634207654,mars-ecosystem,1232741.4073464796,1.1515737296174962,2.023417014563634,-0.6806417337817265,497294.20798206644
450,Scream,fantom:0xe0654C8e6fd4D733349ac7E09f6f23DA256bF475,SCREAM,https://scream.sh/,Scream is a highly scalable decentralized lending protocol powered by Fantom.,https://icons.llama.fi/scream.png,2,scream,11497,Lending,Fantom,scream/index.js,Screamdotsh,Compound V2,"Chainlink, Band",,scream,1225484.0716321107,-0.6140288855707468,-1.1535194234197945,-6.075352877744777,345218.6022219479
228,FutureSwap,0x0e192d382a36de7011f795acc4391cd302003606,FST,https://www.futureswap.com/,Futureswap is a decentralized perpetuals exchange governed by the community.,https://icons.llama.fi/futureswap.jpg,2,futureswap,8961,Derivatives,"Arbitrum, Ethereum, Avalanche",futureswap/index.js,futureswapx,,Chainlink,,futureswap,1210830.0833780456,-0.2702615826875814,1.078758584105529,2.188788119575676,1017239.7034746862
2647,LFGSwap Core,core:0xf7a0b80681ec935d6dd9f3af9826e68b99897d6d,LFG,https://app.lfgswap.finance/?chainId=1116,AMM DEX on CORE,https://icons.llama.fi/lfgswap.png,0,lfgswap-finance-core,23712,Dexes,CORE,lfgswap-core/index.js,LfgSwap,Uniswap V2,,1678338279,lfgswap-core,1202089.2353951647,-2.6702069455934208,-14.221139076998597,-24.366021771088825,0
3814,Sumer.money,meter:0x553d713e0fb958932b6c40abaf0b5a1ffae73da2,SUMER,https://sumer.money,"Sumer is a cross-chain synthetic assets protocol with a lending and borrowing market, deployed simultaneously on a network of supported chains. Sumer enables the creation of SuTokens (Synthetic Assets of USD, ETH and BTC) to provide a credit card-like experience to users. SuTokens break cross-chain liquidity & smart contract communication barriers while enabling non-custodial, highly decentralized & secure cross-chain transfers",https://icons.llama.fi/sumer.money.png,2,,,Lending,"Meter, Base, Arbitrum",sumer/index.js,SumerMoney,Compound V2,"Pyth, Chainlink, Witnet",1700544773,sumer.money,1188690.6543300615,-0.569111039021422,4.713568870386268,-54.879363310998095,
1627,LendFlare,0xB620Be8a1949AA9532e6a3510132864EF9Bc3F82,LFT,https://lendflare.finance,"Lendflare is a decentralized borrowing platform on Ethereum blockchain that allows Curve LP holders (the borrowers) to draw fixed-rate, fixed term and high LTV loans against Curve LP used as collateral, with no concerns for assets being liquidated due to price fluctuation. Loans are paid out through Lendflare from Compound platform. Liquidity providers (the lenders) who deposit loan liquidity through Lendflare on Compound platform will receive one of the highest interest rate compared to other current lending platforms.",https://icons.llama.fi/lendflare.jpg,2,lend-flare-dao-token,19189,Lending,Ethereum,lendflare/index.js,LendFlareOffic,,,1649423978,lendflare,1187429.6261606559,-0.11874809602669245,0.8406513930411421,0.19870985830847587,0
611,Neutrino,waves:6nSpVyNH7yM69eg446wrQR94ipbbcmZMU1ENPwanC97g,NSBT,https://neutrino.at,The Neutrino protocol is an algorithmic index protocol that enables the creation of index coins tied to Waves blockchain assets,https://icons.llama.fi/neutrino.png,0,neutrino-system-base-token,7320,Indexes,Waves,neutrino/index.js,neutrino_proto,,,,neutrino,1185668.3136673342,0.37712783864675714,2.0222236781127805,-12.977241430849304,1263942.0175746914
2547,Archimedes Finance,0x73C69d24ad28e2d43D03CBf35F79fE26EBDE1011,ARCH,https://archimedesfi.com/,Archimedes is a lending and borrowing marketplace offering up to 10x leverage on yield-bearing stablecoins and sustainable top of market APY for both lenders and borrowers,https://icons.llama.fi/archimedes-finance.png,2,archimedes,23518,Leveraged Farming,Ethereum,ArchimedesFinance/index.js,ArchimedesFi,,,1676665602,archimedes-finance,1178587.9019375904,-3.540771842835966e-06,-3.173372249420936e-07,3.3840339455082358e-06,2712010.633374371
188,Indexed Finance,0x86772b1409b61c639eaac9ba0acfbb6e238e5f83,NDX,https://indexed.finance/,Indexed Finance is a project focused on the development of passive portfolio management strategies for the Ethereum network.,https://icons.llama.fi/indexed-finance.jpg,2,indexed-finance,8260,Indexes,Ethereum,indexed/index.js,ndxfi,,,,indexed-finance,1169032.5647711426,-0.031078701489889227,0.2378005172441391,-0.17512338688591456,54700.32833456776
2465,Tethys Perpetual,metis:0x69fdb77064ec5c84fa2f21072973eb28441f43f3,TETHYS,https://tethys.finance/#/trade,"A decentralized perpetual exchange to offer $METIS leverage trading, trade up to 50x leverage",https://icons.llama.fi/tethys-finance.png,0,,,Derivatives,Metis,tethys-perpetual/index.js,tethysfinance,GMX V1,,1674434859,tethys-perpetual,1167793.2102131122,-0.602169846422953,0.9226961126917104,1.1305796153090881,
1003,WagyuSwap,velas:0xabf26902fd7b624e0db40d31171ea9dddf078351,WAG,https://www.wagyuswap.app,"WagyuSwap is the leading decentralized exchange on the Velas Chain, which has been clocked as the fastest blockchain in the world.",https://icons.llama.fi/wagyuswap.jpg,2,wagyuswap,11354,Dexes,Velas,wagyuswap/index.js,WagyuSwap_app,Uniswap V2,,1639119653,wagyuswap,1145523.4212492215,1.8451332517968524,4.4996696078085705,6.291505439636907,97782.00219412128
123,dForce,0x431ad2ff6a9c365805ebad47ee021148d6f7dbe0,DF,https://dforce.network/,dForce network is an ecosystem of protocols aiming to be a full stack solution for DeFi.,https://icons.llama.fi/DF.svg,2,dforce-token,4758,Lending,"Ethereum, Arbitrum, Binance, Optimism, Polygon, Conflux, Avalanche, Kava",dforce/index.js,dForcenet,,,,dforce,1110087.294997072,-0.03890999752476887,0.05364967848200308,-0.25155578551945723,33699302.93844423
1455,ClaimSwap V1,klaytn:0xcf87f94fd8f6b6f0b479771f10df672f99eada63,CLA,https://claimswap.org/,"Swap, earn, and claim on the decentralized, community driven platform",https://icons.llama.fi/claimswap-v1.jpg,0,claimswap,18371,Dexes,Klaytn,claimswap/index.js,claimswap,Uniswap V2,,1645643108,claimswap-v1,1101481.7286600515,-0.46597872855232936,-2.745398135140519,-4.651294387263434,0
3446,Alien Base StableSwap,base:0x1dd2d631c92b1acdfcdd51a0f7145a50130050c4,ALB,https://app.alienbase.xyz,Trade stablecoins in StableSwap with lower slippage and trading fees!,https://icons.llama.fi/alien-base-stableswap.jpg,0,,,Dexes,Base,alienbase-stableswap/index.js,AlienBaseDEX,,,1693231687,alien-base-stableswap,1094982.6963158543,0.004781724706532486,0.050987470015485314,102.25074233991683,
422,Bunicorn,bsc:0x0e7beec376099429b85639eb3abe7cf22694ed49,BUNI,https://bunicorn.exchange,Bunicorn is a highly performed AMM DEX that offers investors yield-earning opportunities through liquidity pools and liquidity farm mining with unique time-locked rewards wrapped into tradable NFTs. We aim to address the post-DeFi liquidity crisis through NFT vesting and turn the yield farming rewards into unique NFT collectibles that bring long-term value to both the community and project itself.,https://icons.llama.fi/bunicorn.png,2,bunicorn,9906,Dexes,Binance,bunicorn/index.js,bunicornswap,,,,bunicorn,1094717.6742828437,-0.005601966290186056,0.027618863683869677,0.7616775643842288,0
4338,ctez,tezos:KT1SjXiUX63QvdNMcM2m492f7kuf8JxXRLp4,CTEZ,https://ctezos.app/,AMM on tezos network.,https://icons.llama.fi/ctez.jpg,0,ctez,,Dexes,Tezos,ctez/index.js,,,,1711031063,ctez,1093344.229248354,-0.2896105701848768,-1.027157693899312,-4.562763554323894,0
4162,Goat Protocol,arbitrum:0x8c6Bd546fB8B53fE371654a0E54D7a5bD484b319,GOA,https://goat.fi/,"The Goat Protocol is a decentralized yield optimizer. It allows users, DAOs and other protocols earn the yield on their digital assets by auto compounding the rewards into more of what they've deposited",https://icons.llama.fi/goat-protocol.png,2,,,Yield Aggregator,Arbitrum,goat-protocol/index.js,goatfidao,Beefy,,1708652625,goat-protocol,1085429.5144559056,-0.15984010892769618,0.5786355586756713,0.9438337890953221,
533,OpenOcean,bsc:0x8ea5219a16c2dbf1d6335a6aa0c6bd45c50347c5,OOE,https://openocean.finance,"OpenOcean is the world's first full aggregation protocol for crypto trading that source liquidity from DeFi and CeFi, and enable cross-chain swaps.",https://icons.llama.fi/openocean.jpg,2,openocean,9938,DEX Aggregator,"Binance, Arbitrum, Avalanche, Ethereum, Polygon, Manta, Kava",openocean.js,OpenOceanGlobal,,,,openocean,1083104.3684896089,-0.25671529668322535,1.6246464178545779,1.168378133926467,8115246.013182714
3178,PegaSys V3,syscoin:0xE18c200A70908c89fFA18C628fE1B83aC0065EA4,PSYS,https://pegasys.fi,Uniswap V3 fork on Rollux Chain,https://icons.llama.fi/pegasys-v3.png,0,,,Dexes,Rollux,pegasys-v3/index.js,PegasysDAO,Uniswap V3,,1688122598,pegasys-v3,1078483.1890390266,-0.007134677537365519,0.3655266759234195,-10.397113278570245,
